航班号,sequenceNo,marketAirlineCode,航空公司,marketAlliance,出发国家,departureCountryCode,departureProvinceId,departureCityId,departureCityCode,出发城市,出发机场三字码,出发机场,departureAirportShortName,departureTerminal,到达国家,arrivalCountryCode,arrivalProvinceId,arrivalCityId,arrivalCityCode,到达城市,到达机场三字码,到达机场,arrivalAirportShortName,arrivalTerminal,飞行时长,transferDuration,飞机型号三字码,飞机型号,飞机尺寸,departureDateTime,arrivalDateTime,leakedVisaTagSwitch,highLightPlaneNo,停留次数,istTransitService,mainSegment,出发日期,出发时间,到达日期,到达时间,isLowCostCarrier,operateAirlineCode,operateAirlineName,operateAlliance,operateFlightNo,stopList,economy_origin,economy_tax,economy_total,economy_full,bussiness_origin,bussiness_tax,bussiness_total,bussiness_full,数据获取日期
JL736,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,788,波音787(大),L,2024-04-01 10:40:00,2024-04-01 16:05:00,False,False,0,False,True,2024-04-01,10:40:00,2024-04-01,16:05:00,,,,,,,3599,748,4347,5229,,,,,2024-02-01
UO652,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,320,空客320(中),M,2024-04-01 15:00:00,2024-04-01 20:30:00,False,False,0,False,True,2024-04-01,15:00:00,2024-04-01,20:30:00,True,,,,,,1259,429,1688,2587,,,,,2024-02-01
CX504,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 09:05:00,2024-04-01 14:30:00,False,False,0,False,True,2024-04-01,09:05:00,2024-04-01,14:30:00,,,,,,,4694,431,5125,6007,,,,,2024-02-01
JL7042,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 09:05:00,2024-04-01 14:30:00,False,False,0,False,True,2024-04-01,09:05:00,2024-04-01,14:30:00,,CX,国泰航空,寰宇一家,CX504,,6099,751,6850,7732,,,,,2024-02-01
UO646,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,321,空客321(中),M,2024-04-01 13:00:00,2024-04-01 18:25:00,False,False,0,False,True,2024-04-01,13:00:00,2024-04-01,18:25:00,True,,,,,,1408,429,1837,2719,,,,,2024-02-01
NH860,1,NH,全日空航空,星空联盟,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,,255,0,788,波音787(大),L,2024-04-01 14:30:00,2024-04-01 19:45:00,False,False,0,False,True,2024-04-01,14:30:00,2024-04-01,19:45:00,,,,,,,4009,733,4742,5591,,,,,2024-02-01
UO628,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,255,0,321,空客321(中),M,2024-04-01 20:05:00,2024-04-02 01:20:00,False,False,0,False,True,2024-04-01,20:05:00,2024-04-02,01:20:00,True,,,,,,1073,429,1502,2351,,,,,2024-02-01
CX524,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 01:20:00,2024-04-01 06:45:00,False,False,0,False,True,2024-04-01,01:20:00,2024-04-01,06:45:00,,,,,,,4694,431,5125,6007,,,,,2024-02-01
HB322,1,HB,大湾区航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,280,0,738,波音737(中),M,2024-04-01 11:00:00,2024-04-01 16:40:00,False,False,0,False,True,2024-04-01,11:00:00,2024-04-01,16:40:00,,,,,,,2193,487,2680,3612,,,,,2024-02-01
UO622,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,255,0,321,空客321(中),M,2024-04-01 17:35:00,2024-04-01 22:50:00,False,False,0,False,True,2024-04-01,17:35:00,2024-04-01,22:50:00,True,,,,,,1259,429,1688,2537,,,,,2024-02-01
CX526,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,333,空客330(大),L,2024-04-01 08:10:00,2024-04-01 13:40:00,False,False,0,False,True,2024-04-01,08:10:00,2024-04-01,13:40:00,,,,,,,4694,431,5125,6024,,,,,2024-02-01
JL7032,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,255,0,333,空客330(大),L,2024-04-01 16:20:00,2024-04-01 21:35:00,False,False,0,False,True,2024-04-01,16:20:00,2024-04-01,21:35:00,,CX,国泰航空,寰宇一家,CX542,,6099,751,6850,7699,,,,,2024-02-01
UO650,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,321,空客321(中),M,2024-04-01 14:00:00,2024-04-01 19:30:00,False,False,0,False,True,2024-04-01,14:00:00,2024-04-01,19:30:00,True,,,,,,1408,429,1837,2736,,,,,2024-02-01
JL7030,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,250,0,77W,波音777(大),L,2024-04-01 08:45:00,2024-04-01 13:55:00,False,False,0,False,True,2024-04-01,08:45:00,2024-04-01,13:55:00,,CX,国泰航空,寰宇一家,CX548,,7621,753,8374,9206,,,,,2024-02-01
JL7046,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,275,0,333,空客330(大),L,2024-04-01 10:30:00,2024-04-01 16:05:00,False,False,0,False,True,2024-04-01,10:30:00,2024-04-01,16:05:00,,CX,国泰航空,寰宇一家,CX520,,6099,751,6850,7765,,,,,2024-02-01
UO624,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,255,0,321,空客321(中),M,2024-04-01 23:40:00,2024-04-02 04:55:00,False,False,0,False,True,2024-04-01,23:40:00,2024-04-02,04:55:00,True,,,,,,1408,429,1837,2686,,,,,2024-02-01
UO848,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,321,空客321(中),M,2024-04-01 09:15:00,2024-04-01 14:45:00,False,False,0,False,True,2024-04-01,09:15:00,2024-04-01,14:45:00,True,,,,,,1719,429,2148,3047,,,,,2024-02-01
CX450,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,390,0,333,空客330(大),L,2024-04-01 09:50:00,2024-04-01 17:20:00,False,False,1,False,True,2024-04-01,09:50:00,2024-04-01,17:20:00,,,,,,"[{'countryName': '中国', 'provinceId': 53, 'cityCode': 'TPE', 'cityName': '台北', 'airportCode': 'TPE', 'airportName': '桃园机场', 'duration': 70, 'luggageDirectType': 0}]",4694,546,5240,6538,,,,,2024-02-01
JL7048,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 15:10:00,2024-04-01 20:35:00,False,False,0,False,True,2024-04-01,15:10:00,2024-04-01,20:35:00,,CX,国泰航空,寰宇一家,CX500,,6099,751,6850,7732,,,,,2024-02-01
JL7044,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,390,0,333,空客330(大),L,2024-04-01 09:50:00,2024-04-01 17:20:00,False,False,1,False,True,2024-04-01,09:50:00,2024-04-01,17:20:00,,CX,国泰航空,寰宇一家,CX450,"[{'countryName': '中国', 'provinceId': 53, 'cityCode': 'TPE', 'cityName': '台北', 'airportCode': 'TPE', 'airportName': '桃园机场', 'duration': 70, 'luggageDirectType': 0}]",6099,865,6964,8262,,,,,2024-02-01
JL7026,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,333,空客330(大),L,2024-04-01 08:10:00,2024-04-01 13:40:00,False,False,0,False,True,2024-04-01,08:10:00,2024-04-01,13:40:00,,CX,国泰航空,寰宇一家,CX526,,6099,751,6850,7749,,,,,2024-02-01
CX548,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,250,0,77W,波音777(大),L,2024-04-01 08:45:00,2024-04-01 13:55:00,False,False,0,False,True,2024-04-01,08:45:00,2024-04-01,13:55:00,,,,,,,7980,431,8411,9243,,,,,2024-02-01
CX520,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,275,0,333,空客330(大),L,2024-04-01 10:30:00,2024-04-01 16:05:00,False,False,0,False,True,2024-04-01,10:30:00,2024-04-01,16:05:00,,,,,,,4694,431,5125,6040,,,,,2024-02-01
CX500,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 15:10:00,2024-04-01 20:35:00,False,False,0,False,True,2024-04-01,15:10:00,2024-04-01,20:35:00,,,,,,,4694,431,5125,6007,,,,,2024-02-01
CX542,1,CX,国泰航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,255,0,333,空客330(大),L,2024-04-01 16:20:00,2024-04-01 21:35:00,False,False,0,False,True,2024-04-01,16:20:00,2024-04-01,21:35:00,,,,,,,5177,431,5608,6457,,,,,2024-02-01
JL026,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,HND,羽田机场,羽田,T3,250,0,789,波音787(大),L,2024-04-01 15:15:00,2024-04-01 20:25:00,False,False,0,False,True,2024-04-01,15:15:00,2024-04-01,20:25:00,,,,,,,3599,748,4347,5179,,,,,2024-02-01
UO870,1,UO,香港快运航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,321,空客321(中),M,2024-04-01 10:35:00,2024-04-01 16:05:00,False,False,0,False,True,2024-04-01,10:35:00,2024-04-01,16:05:00,True,,,,,,1408,429,1837,2736,,,,,2024-02-01
HB320,1,HB,大湾区航空,,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,270,0,738,波音737(中),M,2024-04-01 09:20:00,2024-04-01 14:50:00,False,False,0,False,True,2024-04-01,09:20:00,2024-04-01,14:50:00,,,,,,,2620,487,3107,4006,,,,,2024-02-01
JL7040,1,JL,日本航空,寰宇一家,中国,CN,32,58,HKG,香港,HKG,香港国际机场,香港,T1,日本,JP,0,228,TYO,东京,NRT,成田国际机场,成田,T2,265,0,333,空客330(大),L,2024-04-01 01:20:00,2024-04-01 06:45:00,False,False,0,False,True,2024-04-01,01:20:00,2024-04-01,06:45:00,,CX,国泰航空,寰宇一家,CX524,,6099,751,6850,7732,,,,,2024-02-01
